id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Me4TxTbPPQZQopW1wOGx5g,jacks-wife-freda-new-york,Jack's Wife Freda,https://s3-media2.fl.yelpcdn.com/bphoto/Mo4sHJ9wi76R2Eg3Q7bSqA/o.jpg,False,https://www.yelp.com/biz/jacks-wife-freda-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2066,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.72213, 'longitude': -73.99756}",['delivery'],$$,"{'address1': '224 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['224 Lafayette St', 'New York, NY 10012']}",+12125108550,(212) 510-8550,1874.7368920314377
XEugUtbw4rRmGr9S1XA-aQ,alta-new-york,Alta,https://s3-media1.fl.yelpcdn.com/bphoto/aUWGUNBLw-mbQZOzJ9-Pdw/o.jpg,False,https://www.yelp.com/biz/alta-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1959,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,"{'latitude': 40.7345163811398, 'longitude': -73.9983369619683}","['delivery', 'restaurant_reservation']",$$$,"{'address1': '64 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['64 W 10th St', 'New York, NY 10011']}",+12125057777,(212) 505-7777,3250.5152771255803
2n01u4yKfIrWuOzRVvIZmw,crif-dogs-new-york,Crif Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/u8ROOfKqT4n4SQnd2DNjRg/o.jpg,False,https://www.yelp.com/biz/crif-dogs-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2087,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.72707, 'longitude': -73.98379}","['pickup', 'delivery']",$,"{'address1': '113 Saint Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['113 Saint Marks Pl', 'New York, NY 10009']}",+16469228524,(646) 922-8524,2567.4716321105648
ADHX7nBixDPVlq3OXhny0g,faiccos-italian-specialties-new-york,Faicco's Italian Specialties,https://s3-media4.fl.yelpcdn.com/bphoto/jax7d6OYq0XJfF2AqcLteg/o.jpg,False,https://www.yelp.com/biz/faiccos-italian-specialties-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,597,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.73113, 'longitude': -74.00306}",['delivery'],$$,"{'address1': '260 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['260 Bleecker St', 'New York, NY 10014']}",+12122431974,(212) 243-1974,2951.4803218753736
c3Ww3pgeHjBi3ctkeUWrjQ,whiskey-tavern-new-york,Whiskey Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/IdW7hYA-KPWjEU28pS3Mrg/o.jpg,False,https://www.yelp.com/biz/whiskey-tavern-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,806,"[{'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 40.71646, 'longitude': -73.99969}","['pickup', 'delivery']",$$,"{'address1': '79 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['79 Baxter St', 'New York, NY 10013']}",+12123749119,(212) 374-9119,1309.0498086988187
FizBsTIAJwNrImIG1mPDcg,barn-joo-new-york-3,Barn Joo,https://s3-media1.fl.yelpcdn.com/bphoto/JHBqd2UiVFyfOe6QFR3P5g/o.jpg,False,https://www.yelp.com/biz/barn-joo-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1735,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 40.73684, 'longitude': -73.99069}","['pickup', 'delivery']",$$,"{'address1': '35 Union Sq W', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 Union Sq W', 'New York, NY 10003']}",+16463989663,(646) 398-9663,3509.0010091108297
wXpCNNTT2kqh-fTnSWXdEA,shake-shack-new-york-5,Shake Shack,https://s3-media1.fl.yelpcdn.com/bphoto/wJS50JJyk7NYe4AcO9f7ag/o.jpg,False,https://www.yelp.com/biz/shake-shack-new-york-5?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2386,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 40.7808207060578, 'longitude': -73.9765516723468}","['pickup', 'delivery']",$$,"{'address1': '366 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['366 Columbus Ave', 'New York, NY 10024']}",+16467478770,(646) 747-8770,8513.629420817262
WKDdD8Z17-P1XhkyJtDEFA,johnys-luncheonette-new-york,Johny's Luncheonette,https://s3-media1.fl.yelpcdn.com/bphoto/R7iqSJVtx8MQoZd-nP7yMg/o.jpg,False,https://www.yelp.com/biz/johnys-luncheonette-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1072,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.7444458007812, 'longitude': -73.9930725097656}","['pickup', 'delivery']",$,"{'address1': '124 W 25th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['124 W 25th St', 'New York, NY 10001']}",+12122436230,(212) 243-6230,4335.848559426747
16heVvLqYfLpl8mC1RN3Bg,laojie-hotpot-brooklyn-4,Laojie Hotpot,https://s3-media1.fl.yelpcdn.com/bphoto/hAlM1hIp5ss_cr7QdGrxGg/o.jpg,False,https://www.yelp.com/biz/laojie-hotpot-brooklyn-4?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,683,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 40.6389709339157, 'longitude': -74.0046846944427}",['delivery'],$$,"{'address1': '811 53rd St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['811 53rd St', 'Brooklyn, NY 11220']}",+17184310026,(718) 431-0026,7443.327540774715
Ms3CAGddVbgetiQrpzqxPQ,hometown-bar-b-que-brooklyn-3,Hometown Bar-B-Que,https://s3-media3.fl.yelpcdn.com/bphoto/a5YpbHhE9mHP6CbVCbFaEQ/o.jpg,False,https://www.yelp.com/biz/hometown-bar-b-que-brooklyn-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1488,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]",4.0,"{'latitude': 40.67486, 'longitude': -74.01602}","['pickup', 'delivery']",$$,"{'address1': '454 Van Brunt St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['454 Van Brunt St', 'Brooklyn, NY 11231']}",+13472944644,(347) 294-4644,3861.025681815795
O-zwQQV8AExgdPoJiqjpDg,ba-xuyen-brooklyn-2,Ba Xuyen,https://s3-media1.fl.yelpcdn.com/bphoto/dgED_2Xo0W7zRAkvNQPSTQ/o.jpg,False,https://www.yelp.com/biz/ba-xuyen-brooklyn-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,732,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.64528, 'longitude': -73.9997099}",['delivery'],$,"{'address1': '4222 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4222 8th Ave', 'Brooklyn, NY 11232']}",+17186336601,(718) 633-6601,6704.620108878561
Xjswj531-FkRZPpcccU6kQ,vida-verde-new-york,Vida Verde,https://s3-media3.fl.yelpcdn.com/bphoto/H6i5Tc8ydTLl_ecSvGWkxg/o.jpg,False,https://www.yelp.com/biz/vida-verde-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1315,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 40.7649503286729, 'longitude': -73.9828372257363}","['delivery', 'pickup']",$$,"{'address1': '248 W 55th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['248 W 55th St', 'New York, NY 10019']}",+16466570565,(646) 657-0565,6686.786631887716
d8zSYpArh4oXpxeJWNA4Pg,nish-nush-new-york,Nish Nush,https://s3-media1.fl.yelpcdn.com/bphoto/OMGpw5j96GX414mh61Lxxw/o.jpg,False,https://www.yelp.com/biz/nish-nush-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,745,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'greek', 'title': 'Greek'}]",4.5,"{'latitude': 40.715688, 'longitude': -74.007695}","['delivery', 'pickup']",$$,"{'address1': '88 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['88 Reade St', 'New York, NY 10013']}",+12129641318,(212) 964-1318,1604.1440616130528
dgaNriM1VdI2nGochhHE_g,casa-enrique-long-island-city,Casa Enrique,https://s3-media3.fl.yelpcdn.com/bphoto/20ejWnqtIIXa0Sys3X-BYA/o.jpg,False,https://www.yelp.com/biz/casa-enrique-long-island-city?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1336,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.743404338358, 'longitude': -73.954350367693}","['delivery', 'pickup']",$$,"{'address1': '5-48 49th Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['5-48 49th Ave', 'Long Island City, NY 11101']}",+13474486040,(347) 448-6040,5398.677888836931
28CNHYULci66pJAz-0_pOg,cote-new-york-6,Cote,https://s3-media2.fl.yelpcdn.com/bphoto/sSQq5ZWL9PKF2MEnahnNNQ/o.jpg,False,https://www.yelp.com/biz/cote-new-york-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1272,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.741321394744844, 'longitude': -73.99130256661059}",['delivery'],$$$$,"{'address1': '16 W 22nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['16 W 22nd St', 'New York, NY 10010']}",+12124017986,(212) 401-7986,3997.2366891206316
xTnivXEdEtXrnhp-z4JGvg,la-parisienne-new-york-5,La Parisienne,https://s3-media2.fl.yelpcdn.com/bphoto/ywbWsBIM-z7OHvhMoHUg5A/o.jpg,False,https://www.yelp.com/biz/la-parisienne-new-york-5?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,670,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.70961, 'longitude': -74.0093799}","['delivery', 'pickup']",$$,"{'address1': '9 Maiden Ln', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['9 Maiden Ln', 'New York, NY 10038']}",+16467564911,(646) 756-4911,1350.1089630689858
9fG8-RRh1rzuCKN2TmF-QQ,5ive-spice-new-york-2,5ive Spice,https://s3-media2.fl.yelpcdn.com/bphoto/d9MuaOtoFX2XjWTGLoSbLA/o.jpg,False,https://www.yelp.com/biz/5ive-spice-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,503,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.722598, 'longitude': -73.996272}","['delivery', 'pickup']",$$,"{'address1': '227 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['227 Mulberry St', 'New York, NY 10012']}",+19174092605,(917) 409-2605,1917.9459414761493
al9HKZ3kCJipAJW4uxzj4A,havana-central-new-york-6,Havana Central,https://s3-media2.fl.yelpcdn.com/bphoto/T7_bFqPy3C3abaHQgcg2dQ/o.jpg,False,https://www.yelp.com/biz/havana-central-new-york-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2516,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.75831, 'longitude': -73.98416}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '151 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['151 W 46th St', 'New York, NY 10036']}",+12123987440,(212) 398-7440,5942.314116511518
nkfUKb7oWQt54Uz9VQLhUg,butcher-bar-astoria-2,Butcher Bar,https://s3-media2.fl.yelpcdn.com/bphoto/_d3uhCZO0h_5WedVHJhv1A/o.jpg,False,https://www.yelp.com/biz/butcher-bar-astoria-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2164,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.76431, 'longitude': -73.9164}","['delivery', 'pickup']",$$,"{'address1': '37-10 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['37-10 30th Ave', 'Astoria, NY 11103']}",+17186068140,(718) 606-8140,9270.719872124859
mlGfXoxc8cEss8Yms6VrXg,fette-sau-brooklyn,Fette Sau,https://s3-media2.fl.yelpcdn.com/bphoto/LhLuFryDtHTGDBytD09Kcg/o.jpg,False,https://www.yelp.com/biz/fette-sau-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2279,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.714066, 'longitude': -73.956327}","['delivery', 'pickup']",$$,"{'address1': '354 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['354 Metropolitan Ave', 'Brooklyn, NY 11211']}",+17189633404,(718) 963-3404,3340.604589727266
TuRPkrvAut11wfz1N3Sm7Q,levain-bakery-new-york-5,Levain Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/36AAapHJDEf2xCIW5slL4Q/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york-5?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,658,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.781532, 'longitude': -73.979286}",['delivery'],$$,"{'address1': '351 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['351 Amsterdam Ave', 'New York, NY 10024']}",+19174643782,(917) 464-3782,8554.436873742432
DRitJoNGTkHXZvH_YpLIAw,marc-forgione-new-york-2,Marc Forgione,https://s3-media2.fl.yelpcdn.com/bphoto/kthTZcWAduNfszGKCuRogA/o.jpg,False,https://www.yelp.com/biz/marc-forgione-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,966,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.71647, 'longitude': -74.0095599}","['delivery', 'pickup']",$$$,"{'address1': '134 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['134 Reade St', 'New York, NY 10013']}",+12129419401,(212) 941-9401,1781.746273856987
Wx6lMnEh7dCmX-9PQF1Ifw,toloache-50-new-york,Toloache 50,https://s3-media4.fl.yelpcdn.com/bphoto/m5yGUnpSxMB0KaxgwwXMQA/o.jpg,False,https://www.yelp.com/biz/toloache-50-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2086,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.762227, 'longitude': -73.9856178382696}","['delivery', 'pickup']",$$$,"{'address1': '251 West 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['251 West 50th St', 'New York, NY 10012']}",+12125811818,(212) 581-1818,6356.050185697199
1LIptXhtDh58vAA-QPFL4w,cask-new-york-2,Cask,https://s3-media2.fl.yelpcdn.com/bphoto/eZRKDZp7cskMvw9-5hP9Jw/o.jpg,False,https://www.yelp.com/biz/cask-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1400,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.745414, 'longitude': -73.979004}","['delivery', 'pickup']",$$,"{'address1': '167 E 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['167 E 33rd St', 'New York, NY 10016']}",+12123004924,(212) 300-4924,4627.343247572076
hdiuRS9sVZSMReZm4oV5SA,da-andrea-new-york,Da Andrea,https://s3-media3.fl.yelpcdn.com/bphoto/yBl-VKDfH4vqF_YavQgQaw/o.jpg,False,https://www.yelp.com/biz/da-andrea-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1171,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.736218, 'longitude': -73.99597}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '35 W 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 13th St', 'New York, NY 10011']}",+12123671979,(212) 367-1979,3424.7293369303584
I2lgw_7DUnwD92ND4PN-Ow,aunt-jakes-new-york,Aunt Jake's,https://s3-media1.fl.yelpcdn.com/bphoto/sidpFKYNOqx9VmLgslQN7g/o.jpg,False,https://www.yelp.com/biz/aunt-jakes-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1604,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 40.7186467, 'longitude': -73.9979241}","['delivery', 'pickup']",$$,"{'address1': '133 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['133 Mulberry St', 'New York, NY 10013']}",+16468580470,(646) 858-0470,1499.535533956955
txSykTj5nbwmpiVNoK_Dyg,blue-ribbon-brasserie-soho-new-york,Blue Ribbon Brasserie - SoHo,https://s3-media1.fl.yelpcdn.com/bphoto/ZAxYITiJ5k1H_zZ2Ph59sg/o.jpg,False,https://www.yelp.com/biz/blue-ribbon-brasserie-soho-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,958,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.725456, 'longitude': -74.003027}","['delivery', 'pickup']",$$$,"{'address1': '97 Sullivan St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['97 Sullivan St', 'New York, NY 10012']}",+12122740404,(212) 274-0404,2343.726730880165
oOsJn3leUnWDfErRWMf81g,soco-brooklyn,Soco,https://s3-media3.fl.yelpcdn.com/bphoto/a-NToPvYpcEcf5DqSd_D2w/o.jpg,False,https://www.yelp.com/biz/soco-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2251,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 40.693866, 'longitude': -73.964535}","['delivery', 'pickup']",$$,"{'address1': '509 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['509 Myrtle Ave', 'Brooklyn, NY 11205']}",+17187831936,(718) 783-1936,2819.7510824567576
Ys9iYSjuFDpZj7B1X07v5g,liberty-bagels-midtown-new-york-3,Liberty Bagels Midtown,https://s3-media4.fl.yelpcdn.com/bphoto/UfpS3nudd0Rwt_9WRqUbZg/o.jpg,False,https://www.yelp.com/biz/liberty-bagels-midtown-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,837,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.75255, 'longitude': -73.99249}","['delivery', 'pickup']",$,"{'address1': '260 W 35th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['260 W 35th St', 'New York, NY 10001']}",+12122791124,(212) 279-1124,5233.684935669175
RfxOtJ4SQmEeVX_XjFLWUQ,otis-brooklyn-2,Otis,https://s3-media3.fl.yelpcdn.com/bphoto/aViDtyaJ5YRmsqC4ot5L2w/o.jpg,False,https://www.yelp.com/biz/otis-brooklyn-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,409,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.706011, 'longitude': -73.932598}","['delivery', 'pickup']",$$$,"{'address1': '18 Harrison Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['18 Harrison Pl', 'Brooklyn, NY 11206']}",+16468860601,(646) 886-0601,5200.877004016517
